text,labels
i play for fun [SEP] she is a carry? i can report [SEP] u d won this dude.. why u feed.. [SEP] only i buy wards and its no fun i dont play for the win [SEP] but 2 people gonna fuck me and venge didnt support so i dont care [SEP] :D you're gonna get your ass destroyed in lp lol [SEP] 4 decay all dead,O
end end,O
why venge is support [SEP] shitty team shit talking since min 1,E
LOL,O
HOTS FIRED,O
w,O
nigma + puck + elder titan !  = Rape hard for us,E
my mother got me this new laptop [SEP] KDDDDDDDDDDDDDD WTF :DDDDDDDDDDDDD NICE COURIER RETARDS PLEASE REPORT SILENCER+AM,E
my mother got me this new laptop [SEP] if you win bitchass pussy [SEP] pls reporspec ty,A
my mother got me this new laptop [SEP] if you win bitchass pussy [SEP] keeps focusing me fucking idiot [SEP] tired of your bullshit omni,E
my mother got me this new laptop [SEP] if you win bitchass pussy [SEP] keeps focusing me fucking idiot [SEP] haha [SEP] you lost,O
my mother got me this new laptop [SEP] if you win bitchass pussy [SEP] keeps focusing me fucking idiot [SEP] haha [SEP] this sky [SEP] ur refraction sucks my dick with radiance :D,E
my mother got me this new laptop [SEP] if you win bitchass pussy [SEP] keeps focusing me fucking idiot [SEP] haha [SEP] this sky [SEP] if you spam it gets really hot and my leg hurts [SEP] we are in piso net only,O
my mother got me this new laptop [SEP] if you win bitchass pussy [SEP] keeps focusing me fucking idiot [SEP] haha [SEP] this sky [SEP] if you spam it gets really hot and my leg hurts [SEP] this was funny [SEP] wanted me that badddddddddddddddddddd,O
fucking creeps,E
report tusk and sky :) fucking usless [SEP] gg wp,O
report tusk and sky :) fucking usless [SEP] dayuuuuuum lool [SEP] u retard to forget 30seconds ago? lol,E
end,O
Little snake,I
and he got treads :D [SEP] what an idiot,E
WP,O
gg,O
ye [SEP] ez predict,I
ye [SEP] he fucking lost us this game cause we had no carry [SEP] this sven love you invo,O
ye [SEP] he fucking lost us this game cause we had no carry [SEP] yup [SEP] Before being negative,O
ye [SEP] he fucking lost us this game cause we had no carry [SEP] yup [SEP] i was afk [SEP] tinhker :)),O
ye [SEP] he fucking lost us this game cause we had no carry [SEP] yup [SEP] i was afk [SEP] i report lone [SEP] ENGLISH SO BADLY,E
ye [SEP] he fucking lost us this game cause we had no carry [SEP] yup [SEP] i was afk [SEP] i report lone [SEP] actually [SEP] sorry,O
ye [SEP] he fucking lost us this game cause we had no carry [SEP] yup [SEP] i was afk [SEP] i report lone [SEP] actually [SEP] idiot team [SEP] lol,O
ye [SEP] he fucking lost us this game cause we had no carry [SEP] yup [SEP] i was afk [SEP] i report lone [SEP] actually [SEP] idiot team [SEP] hh [SEP] 3.8 k jug so good,O
ye [SEP] he fucking lost us this game cause we had no carry [SEP] yup [SEP] i was afk [SEP] i report lone [SEP] actually [SEP] idiot team [SEP] hh [SEP] gg report lone [SEP] who care ?,O
ye [SEP] he fucking lost us this game cause we had no carry [SEP] yup [SEP] i was afk [SEP] i report lone [SEP] actually [SEP] idiot team [SEP] hh [SEP] gg report lone [SEP] if you report sky and tusk [SEP] i can kill u like a shit,E
ye [SEP] he fucking lost us this game cause we had no carry [SEP] yup [SEP] i was afk [SEP] i report lone [SEP] actually [SEP] idiot team [SEP] hh [SEP] gg report lone [SEP] if you report sky and tusk [SEP] actualy bat is best among u [SEP] my veno very stupid go report trading,A
ye [SEP] he fucking lost us this game cause we had no carry [SEP] yup [SEP] i was afk [SEP] i report lone [SEP] actually [SEP] idiot team [SEP] hh [SEP] gg report lone [SEP] if you report sky and tusk [SEP] actualy bat is best among u [SEP] gg wp [SEP] this game is amazing,O
haha F9,O
haha rekt ? or wat SA`mi bp in mata De sclav,O
random should be removed [SEP] finaly dint die to my duel .. gg :) celebrate :),O
random should be removed [SEP] okey then i'll try to hard [SEP] () EZ DOOM,I
random should be removed [SEP] okey then i'll try to hard [SEP] gg [SEP] gg,O
random should be removed [SEP] okey then i'll try to hard [SEP] gg [SEP] heuhue coward picks sven and all random like a man next time [SEP] doom yebok,O
random should be removed [SEP] okey then i'll try to hard [SEP] gg [SEP] heuhue coward picks sven and all random like a man next time [SEP] gg wp [SEP] AW,O
random should be removed [SEP] okey then i'll try to hard [SEP] gg [SEP] heuhue coward picks sven and all random like a man next time [SEP] gg wp [SEP] ur so wrong meepo [SEP] shiet bad luck,O
report mirana,A
:),O
noob team,E
esasy,I
haha im a supp duded,O
fan game) [SEP] ...,O
fan game) [SEP] 10 [SEP] reported,A
fan game) [SEP] 10 [SEP] you mad? [SEP] GG Wew,O
agree,O
y 2mid lol qoup [SEP] gg wp stop def STOP PLS TIME,O
y 2mid lol qoup [SEP] u mad ? [SEP] just w8 3 min and go next,A
y 2mid lol qoup [SEP] u mad ? [SEP] nope [SEP] i have really bad lag,O
y 2mid lol qoup [SEP] u mad ? [SEP] nope [SEP] yea ta is shit [SEP] EZ HC LIXO,I
haha LOL riki!,O
+ [SEP] gee gee,O
+ [SEP] am ez 1x1 go y ) [SEP] just report this E,A
what is this,O
hahaha [SEP] sry,O
hahaha [SEP] we got an afk [SEP] learn item builds pl,O
hahaha [SEP] we got an afk [SEP] ? [SEP] for w8,A
hahaha [SEP] we got an afk [SEP] ? [SEP] pussy at the door [SEP] the range israel,O
hahaha [SEP] we got an afk [SEP] ? [SEP] pussy at the door [SEP] i'd say suck me while i finish my game [SEP] riki?,O
hahaha [SEP] we got an afk [SEP] ? [SEP] pussy at the door [SEP] i'd say suck me while i finish my game [SEP] pizza at the door? [SEP] lol,O
hahaha [SEP] we got an afk [SEP] ? [SEP] pussy at the door [SEP] i'd say suck me while i finish my game [SEP] pizza at the door? [SEP] wt will u do if pussy at the door [SEP] commending am,A
hahaha [SEP] we got an afk [SEP] ? [SEP] pussy at the door [SEP] i'd say suck me while i finish my game [SEP] pizza at the door? [SEP] wt will u do if pussy at the door [SEP] i'm on my way ;) [SEP] nice job shutting me down nice aggro dual,O
hahaha [SEP] we got an afk [SEP] ? [SEP] pussy at the door [SEP] i'd say suck me while i finish my game [SEP] pizza at the door? [SEP] wt will u do if pussy at the door [SEP] i'm on my way ;) [SEP] afk [SEP] nice afk dual mid trahs,E
hahaha [SEP] we got an afk [SEP] ? [SEP] pussy at the door [SEP] i'd say suck me while i finish my game [SEP] pizza at the door? [SEP] wt will u do if pussy at the door [SEP] i'm on my way ;) [SEP] afk [SEP] and u r about 2 have a teamfight [SEP] amazing bh fatfuck,O
hahaha [SEP] we got an afk [SEP] ? [SEP] pussy at the door [SEP] i'd say suck me while i finish my game [SEP] pizza at the door? [SEP] wt will u do if pussy at the door [SEP] i'm on my way ;) [SEP] afk [SEP] and u r about 2 have a teamfight [SEP] and she bite ur stuff off [SEP] JOke ??,O
z eni,I
peru,E
casi [SEP] regardless,O
noooo  PLS,O
gg,O
pussy is great,E
jajajaja [SEP] just end gus mid end,O
we would have won a while back if we didnt have this pudge,O
just let it end [SEP] said russian axe,E
back track,O
phub do u guys have a squeaker on ur team? because we do and he is a mad one,O
gg,O
ur m8 angry,O
hehe,O
lol [SEP] sf gv u back,O
lol,O
? Ez [SEP] what a team..,I
hes miles away,O
gege,O
!! [SEP] wtf,O
lol you've dualed me twice in WR,O
gg,O
ur playing doom [SEP] but the dickriding?,E
ur playing doom [SEP] u are so bad jajaj ez for doom [SEP] LO,O
ur playing doom [SEP] u are so bad jajaj ez for doom [SEP] COMMNED [SEP] expecially tuskar,O
AW,O
6.2k 2k real life dollars,O
((,O
you too 3 v 1 noob?,E
No  today :D?,O
wtf this idiots report them pls spoil game,E
wk is now mario 3 lives [SEP] wow,O
wk is now mario 3 lives [SEP] gangbang... [SEP] if kardel not feed,O
hahaha,O
",,,/,, ,,/,, wr ever report wr please",A
lol gg,O
word [SEP] SKY ALWAYS BLAME,O
g,A
OpieOP [SEP] ANJING !!!!,O
its over mate,O
1 0 0 15 mib min* fine  [SEP] unfortunately its not that easy,O
1 0 0 15 mib min* fine  [SEP] dont mess with alliance? [SEP] gg,O
1 0 0 15 mib min* fine  [SEP] dont mess with alliance? [SEP] ahahasha [SEP] GG supported,O
1 0 0 15 mib min* fine  [SEP] dont mess with alliance? [SEP] ahahasha [SEP] wr is doing fine [SEP] ez,I
1 0 0 15 mib min* fine  [SEP] dont mess with alliance? [SEP] ahahasha [SEP] wr is doing fine [SEP] if u dont shut up ill report u [SEP] Gg,O
not yet,O
gg\ ggg [SEP] gl hf folks,O
gg\ ggg [SEP] i buff they kill [SEP] when u go to a retard hospital do u fell like talking to them? no right exactly,E
g,A
veno uninstalld ota faggot,E
go?,A
Wt ? [SEP] ROFL,O
dont just type rc tell us,O
so stronk [SEP] HAHAH slark is having a bad day,O
so stronk [SEP] hahah ggwp [SEP] go take easy on her please,O
i thought junglers couldnt get any worse,E
?,O
u cant even have cs,O
pls =)) [SEP] noob axe hahahah galwang ninja,E
pls =)) [SEP] this druid doesn't give items to bear what a great sylla [SEP] no1 muted atm here,O
silence dick sucker,E
gg ez [SEP] 20 assist commend me :D,A
gege,O
hf [SEP] HAHAHHA XD blademail hahaha,O
Z ES EZ,I
? [SEP] wait la eating  you know me so well la ,A
ty,O
report slark [SEP] worst spawns i have every seen,E
xd,O
XD,O
yah whore,O
+,O
whatever [SEP] fucking shit holyshit,E
whatever [SEP] anyway we got slark with 0 frags [SEP] gg,O
oxigeno en el cerebro porfavor,O
(c)Slark 2 10 [SEP] he got this,O
(c)Slark 2 10 [SEP] get rapira [SEP] rip 4v5 cuh? 4v4 *,O
(c)Slark 2 10 [SEP] get rapira [SEP] normal against so much focus i ate 60% of the dire ultimates used in this game alone. [SEP] aw,O
you know it's gonna be hard when huskar is picked against spectre,O
4K GAMING SAD HAAAAAAAAAAAAAAAAAAAAAA [SEP] gg,O
4K GAMING SAD HAAAAAAAAAAAAAAAAAAAAAA [SEP] u dont but other do lah [SEP] ty commend me :),A
4K GAMING SAD HAAAAAAAAAAAAAAAAAAAAAA [SEP] u dont but other do lah [SEP] i swear i wont def with a moron wk [SEP] EZ DANCE > <,I
finish guys,O
if have 5 k like this i don't want to go 5 k :) really useless wk [SEP] NOOBS :)))))))))))))))) noob techies delet dota 2,E
if have 5 k like this i don't want to go 5 k :) really useless wk [SEP] EZ DUDE I'M ACCOUNT BUYER [SEP] yawn,O
if have 5 k like this i don't want to go 5 k :) really useless wk [SEP] EZ DUDE I'M ACCOUNT BUYER [SEP] GOOD BYE 4K GAMING HAHA [SEP] go farm more u need more farm,O
if have 5 k like this i don't want to go 5 k :) really useless wk [SEP] EZ DUDE I'M ACCOUNT BUYER [SEP] GOOD BYE 4K GAMING HAHA [SEP] wk always no mana Lol [SEP] :),O
gg,O
okairi ~,O
np u have the basics down you're almost a good np,O
wp [SEP] eat dagon,I
report this wyvern stupid piece of fuck,E
gg [SEP] joker sf,E
gg [SEP] ^^ but First time brood Dont care [SEP] see free mmr,O
gg [SEP] ^^ but First time brood Dont care [SEP] nono [SEP] wow,O
gg [SEP] ^^ but First time brood Dont care [SEP] nono [SEP] No [SEP] EZ NOOB,E
report WK please,A
you arent even funny stop trying so hard [SEP] ?,O
you arent even funny stop trying so hard [SEP] your mom [SEP] lol,O
you arent even funny stop trying so hard [SEP] your mom [SEP] [SEPA] why man [SEP] ggwp,O
30 29 27 24,O
LAGGING,O
end,O
ez,I
;3 <3 [SEP] THEN I WENT HELL :/ RAPIRAA,O
we wait,A
cry [SEP] kl,O
cry [SEP] you started [SEP] fail mid,O
cry [SEP] you started [SEP] oh says the nerd picker no respect for u [SEP] repor clinkz plz all plz plz,A
nice hero icefrog,O
hey no cry u said :D [SEP] sk afk lich,A
haha,O
i dont get tit,O
wait  wait plz deco,A
ggWp,O
haha [SEP] idiots,E
mine will be cooldown when u respawn,O
gg wp [SEP] ?,O
gg wp [SEP] comend jug good player [SEP] LOL,O
gg wp [SEP] comend jug good player [SEP] izi storm [SEP] GGGGGGGGGGGGGGGGG,O
^^,O
fucking offlaners,E
sorry tried,O
just report bh and end game was over before it even started easy even riki picker wins,A
gg wipe,O
ty [SEP] ez,I
ty [SEP] thx qop for give me rad [SEP] XD,O
ty [SEP] thx qop for give me rad [SEP] GG [SEP] ),O
ty [SEP] thx qop for give me rad [SEP] GG [SEP] GG [SEP] comment me,A
ty [SEP] thx qop for give me rad [SEP] GG [SEP] GG [SEP] nice blink [SEP] lol,O
lol comke cop come,O
1 vs 1 pls haha  u are ez for me haha,I
BYE [SEP] just team of bad initiation fuck me into qop ulti and instead of back they go fight ~,E
shit shirt,E
GFG,O
gg [SEP] connecting  pls wait his already conecting,O
gg [SEP] kek game [SEP] lololol,O
gg [SEP] kek game [SEP] idk who won this game [SEP] gay hero,E
because of bad picks 1 sup,O
carry por suport :),I
Wtf,O
does he have tp YES! WTF,O
g,A
HAHA,O
dodge the game gg,O
puck.. pls..,O
lease [SEP] wp,O
WP,O
nice hook [SEP] ZZ,O
tide fuckign tp,E
:po [SEP] lol,O
:po [SEP] WHO IS YOUR DADY NOW? [SEP] glhf,O
:po [SEP] WHO IS YOUR DADY NOW? [SEP] chegamos ao late [SEP] come at me 1v1,O
:po [SEP] WHO IS YOUR DADY NOW? [SEP] chegamos ao late [SEP] 4k master race pro doom pro slark [SEP] fxxk pa,O
no we r slayers,O
fk man thats too bad for you whould probs get urself checked,E
a ezz ezy ez [SEP] dieback gg lich,O
a ezz ezy ez [SEP] gege wepe [SEP] Omg,O
got early morning cya,O
whyy,O
ha? haha really,O
gg wp,O
THE ULT IS REAL [SEP] i feel sorry for doom,O
THE ULT IS REAL [SEP] hp [SEP] pfff,O
THE ULT IS REAL [SEP] hp [SEP] ez tacnies so ez [SEP] best sun strike ever,O
gg,O
gg [SEP] cant believe your wards see me plantign all those wards,I
NORM,O
look i have sb i wont die ever  or not [SEP] -_-,O
im supp undying carry,A
LUCKER [SEP] but you rekt bot,O
LUCKER [SEP] ez [SEP] now you gonna flame me you little shit? god what in the world is that,E
wtf i cant wait,A
ggwp [SEP] NO,O
ggwp [SEP] they made a new tab for that [SEP] gg,O
ggwp [SEP] they made a new tab for that [SEP] gg wp [SEP] my entire team is just flaming,O
ggwp [SEP] they made a new tab for that [SEP] gg wp [SEP] gg [SEP] gg,O
ggwp [SEP] they made a new tab for that [SEP] gg wp [SEP] gg [SEP] good asshole [SEP] wow blame ? see,O
ez tactical afkk,A
hahaa [SEP] see,O
hahaa [SEP] U FCKNG WITH ME MATE? [SEP] report pudge ty,A
hahaa [SEP] U FCKNG WITH ME MATE? [SEP] idiot lencer [SEP] BLACK DICK BAR,E
"gg, wp",O
nc,O
LD,O
can i end bro? [SEP] ?,O
can i end bro? [SEP] AW HAHA [SEP] hay,O
can i end bro? [SEP] AW HAHA [SEP] ty [SEP] END MID PLS NO DEFENDERE FAST PLS,O
can i end bro? [SEP] AW HAHA [SEP] ty [SEP] DIDNT SEE MY LIFE LAGH [SEP] Gg,O
hohoho,O
no [SEP] DID U forget ur safe word ?,O
thx for wivern mi,O
we go wait at wtf [SEP] jjust end this is stupid,E
ceci est tout ? fait dingue,O
why what,O
:D,O
bkb blink [SEP] lol,O
bkb blink [SEP] can blink stun ? [SEP] wow pro mirana,O
BARA SO EZ HERO,I
not dc right?,O
he aint coming back,O
./. [SEP] LOL,O
./. [SEP] ocampo WAHAHA [SEP] u noob,E
wat why,O
i had abilities?,O
i want win for my little sister who suffers from cancer [SEP] gg?>,O
i want win for my little sister who suffers from cancer [SEP] lol? [SEP] can u stfu?,E
i want win for my little sister who suffers from cancer [SEP] lol? [SEP] sup guys wadap [SEP] gg,O
i want win for my little sister who suffers from cancer [SEP] lol? [SEP] sup guys wadap [SEP] y its 2k wk he doesnt understand that np [SEP] report sf Plz,A
No Report Axe He has BFury And Silver Edge,A
I thought game was going well until I realized sf is an accountbuyer xD,O
that's how i feel u just expressed,O
,O
gaycumback,E
scared to loss,O
LOL [SEP] GG,O
we got an afk,A
This legion is shit,E
razor and necro peruvians,E
ppl like this bb and kka noobs [SEP] nice gg commend,O
ppl like this bb and kka noobs [SEP] stfu trash [SEP] GG WP,O
ppl like this bb and kka noobs [SEP] stfu trash [SEP] slark? [SEP] its your moms name,E
:)))0,O
you? HAHA no grandpa [SEP] ggwp,O
"you? HAHA no grandpa [SEP] mad? are you mad, son [SEP] :D !",O
"you? HAHA no grandpa [SEP] mad? are you mad, son [SEP] ? [SEP] :D",O
VIVA,O
israel,O
its just a bad joke 4 people farming on their lanes....impressive,O
lol [SEP] ggwp,O
lol [SEP] wow [SEP] gg,O
reported QA and PA,A
who is that [SEP] fuck la,E
low prio,O
sure lobby [SEP] haha,O
sure lobby [SEP] lol [SEP] Aw,O
sure lobby [SEP] lol [SEP] coz he made you fat that's why  lobby? [SEP] that for pudge bitch,E
"sure lobby [SEP] lol [SEP] coz he made you fat that's why  lobby? [SEP] in a lobby [SEP] gg ty next? if you let us push through fast, we can end at min 15 we both can do another",O
sure lobby [SEP] lol [SEP] coz he made you fat that's why  lobby? [SEP] in a lobby [SEP] hahaha [SEP] Ez tactical afk,A
sure lobby [SEP] lol [SEP] coz he made you fat that's why  lobby? [SEP] in a lobby [SEP] hahaha [SEP] gg ty [SEP] GG fucking noob,E
sure lobby [SEP] lol [SEP] coz he made you fat that's why  lobby? [SEP] in a lobby [SEP] hahaha [SEP] gg ty [SEP] lol [SEP] ty for game,O
sure lobby [SEP] lol [SEP] coz he made you fat that's why  lobby? [SEP] in a lobby [SEP] hahaha [SEP] gg ty [SEP] lol [SEP] rofl 1v1? [SEP] sf fng,O
defend againts the mega,O
ye yellow is.. he's european.,E
offline about 5 mins ago,O
glhf,O
GG,O
? [SEP] sorry you suck atm let me know when you're pro,E
really?,O
carry por suport :) [SEP] ??,O
zeus is the noobest admit it,E
tbh am is pretty shit,E
?,O
this is dota so land hooks,O
rfc,O
gg [SEP] i'm your yellow player,O
gg [SEP] gg [SEP] tinker,O
you can get one abandon,O
dont mess with alliance?,O
good thing husk wanted to farm the whole game [SEP] orange practice ur invoker sumail invoker wouldnt miss that,O
good thing husk wanted to farm the whole game [SEP] you can thanks tusk for throwing [SEP] gg,O
?,O
free win by oj [SEP] g g,A
free win by oj [SEP] gg [SEP] Was pretty good game,O
free win by oj [SEP] gg [SEP] gg [SEP] mid noob plus wk noob  wala talo talga,E
wut,O
? [SEP] k,O
funny ez,I
ya,O
whos stupid noiw,E
these peruvians guys [SEP] you noob shit. 5 lose still want mid ?? fucking idiot srsly,E
gg,O
kjikl come,O
jut watch this pa look at this and he have wards and ukltimate [SEP] report silencer,A
jut watch this pa look at this and he have wards and ukltimate [SEP] why [SEP] he dl porn HA,E
jut watch this pa look at this and he have wards and ukltimate [SEP] why [SEP] ggwp [SEP] ez,I
jut watch this pa look at this and he have wards and ukltimate [SEP] why [SEP] ggwp [SEP] cause this is USE [SEP] im chilled brosky,O
jut watch this pa look at this and he have wards and ukltimate [SEP] why [SEP] ggwp [SEP] cause this is USE [SEP] xd [SEP] sfs afk hit him,A
jut watch this pa look at this and he have wards and ukltimate [SEP] why [SEP] ggwp [SEP] cause this is USE [SEP] xd [SEP] Xd [SEP] STOP ALL CHATING U FUCKING IDIOT,E
jut watch this pa look at this and he have wards and ukltimate [SEP] why [SEP] ggwp [SEP] cause this is USE [SEP] xd [SEP] Xd [SEP] rofl LOL [SEP] live with me if u want to come,O
jut watch this pa look at this and he have wards and ukltimate [SEP] why [SEP] ggwp [SEP] cause this is USE [SEP] xd [SEP] Xd [SEP] rofl LOL [SEP] i honestly dont know what PA was doing this game [SEP] ggwp,O
jut watch this pa look at this and he have wards and ukltimate [SEP] why [SEP] ggwp [SEP] cause this is USE [SEP] xd [SEP] Xd [SEP] rofl LOL [SEP] i honestly dont know what PA was doing this game [SEP] lol guys [SEP] 26-9  ? lol,O
jut watch this pa look at this and he have wards and ukltimate [SEP] why [SEP] ggwp [SEP] cause this is USE [SEP] xd [SEP] Xd [SEP] rofl LOL [SEP] i honestly dont know what PA was doing this game [SEP] lol guys [SEP] dont you love creeps [SEP] gg wp ez,I
jut watch this pa look at this and he have wards and ukltimate [SEP] why [SEP] ggwp [SEP] cause this is USE [SEP] xd [SEP] Xd [SEP] rofl LOL [SEP] i honestly dont know what PA was doing this game [SEP] lol guys [SEP] dont you love creeps [SEP] 2k na it's pertty dame to 5K Peru [SEP] F{F{F,O
jut watch this pa look at this and he have wards and ukltimate [SEP] why [SEP] ggwp [SEP] cause this is USE [SEP] xd [SEP] Xd [SEP] rofl LOL [SEP] i honestly dont know what PA was doing this game [SEP] lol guys [SEP] dont you love creeps [SEP] 2k na it's pertty dame to 5K Peru [SEP] ?? [SEP] ROLF,O
jut watch this pa look at this and he have wards and ukltimate [SEP] why [SEP] ggwp [SEP] cause this is USE [SEP] xd [SEP] Xd [SEP] rofl LOL [SEP] i honestly dont know what PA was doing this game [SEP] lol guys [SEP] dont you love creeps [SEP] 2k na it's pertty dame to 5K Peru [SEP] ?? [SEP] lmao [SEP] usap tau>,O
