text,labels
noob  ta no sup  u can dun wat? noob ya,E
ebola silencer alchemist reportd,A
no i have brains,O
simple,O
lion tell them no shoes also can get haste,O
gg wp,O
just give up next game please,O
BOBO,I
all g says he is offline wait a few min,A
when children and men play on the same team,O
hahaha,O
cry,O
give it or unpause,A
NOOO i want the game so badly :D,E
100 pauses..,A
(: ur getting played like playdoh,O
thrower,O
IT GAME NOT TAKE EXAM IDIOT NEED GRAMMAR?,E
rip eng,O
wow necro pls stop feed,O
lol this my team,O
best storm ever commend him,A
+,O
WHAHAHAHAHa TANGA KA,O
yeah,O
since dota all stars 5.0,O
gg,O
dont def WTF,O
fuck you man this sb tilting always going for me,E
well now i know why dagger bat XD at least aa pulled alot haha,O
gg fail mid,I
holy shit remnant expire,E
thanks babe,O
he have mouse problem but he coming,O
hows yelloqw even FUCKIKN TYPGIN URT SO FUCKING BAD,E
end it,O
yes,O
rage q,O
fcking retard,E
desperate for a win can't blame you guys,O
OH SHET WHAT HAPPENED TO THIS GAME PLS EXPLAIN OH SHET SHET,O
XD,O
rapiraa,O
the fast see me,O
lolol,O
it seems ur happy u know that,O
gg rep axe,O
wew wait,O
what happened to him,O
KAK DELA,O
no courier?,O
4.2,O
yea ill watch replay,O
lol  noobs,E
you unpaused and diddnt w8 for alchi,A
reported,A
commend,A
this team gave me aids,O
fuck this noob pl he can't use 1 diff on ursa,E
hahaha nice,O
2-8 meepo yes im noob XD,E
lol tiger,O
BAITED,O
thanks morph youl get your 3 rares,O
too ez,I
gg see you,O
"pick ganking team, never gank",O
you're lucky i missed my dagon,E
RAT DOTA LOL,O
title : go kill your friends,E
BAITED NIGGER,E
report doom and qop,A
lol,O
all me,O
lol,O
that wr act pro,O
0-6,E
rofl,O
gg,O
?,O
lol,O
D:D,O
report,A
worked well for you,O
fucking cw,E
TERASH},E
VOLVOOOOOOOOOOOOOOOOOOOOOOOOOOO,O
??? report for what?,A
commit sudoku,O
plays ursa is op,O
Gg,O
she abandoned,A
that is just sodium,O
TOP DEF IDIOTS ALYANSOV NASMOTRELIS?,O
sigh,O
nxt time,O
HE'S ON,O
i wont 2 duels reatd,O
u 2,O
gg,O
are you complaining about sf?,O
gg wp,O
AM SO FAT,O
laik? for noob void go fuck u IMBA ez mid,E
gimme dmg mate,O
gg,O
:PP,O
gg wp,O
didn't ask about help,O
1v1?,O
ty storm,O
1cd,O
cb morp so strong,O
haha,O
u mad?,O
you to,O
))))))))),O
gg,O
brraainnss,E
bam,O
we won coz our support,O
ripp my mmr,O
Awww wao,O
hahahahhaha,O
14-Feb,O
how was mid wr,O
really bvoid,O
i've been 50 pts away from 5k for god knows how long and then i drop a fuckton of points,E
Dota watafak,O
poor sf,O
ggwp,O
u shouldve seen him typing  in pick phase i got cancer,I
nice,O
u wat,O
fuckyou,E
NO,O
u r badluck brian,E
lmao,O
:D,O
u rlly showed me necro,O
well that lich omni lane was fucking annoying.,E
Hi void XD,O
realistic shackel lol,O
DIFUSAL 0  :3,O
glad yall get along with each other well,O
really?,O
haha,O
commend swap ?,A
FUCK U ILL FUCK UR MOMO,E
"it's fine, kids can't handle the truth syrum too bitter",I
mid fail MID FAIL,O
perfect age i wouldfk her even if shes a corpse,O
lol,O
AJJAJAJ THIS SATANIC,O
GG End,O
haha,O
:p,O
hahaha,O
dammn,O
BRAINLESS PLAYER,E
hm 10 min? or less,O
no q just let him walk away u fuckingf spastic cunt,E
ahhaha,O
we waited for yoor dc,A
u got an alright lineup all things considered also lina didnr random,O
FICKS,O
id rather go to bed  gg die of cancer bh piece of shit uninstall fuk off,E
yeah.. hes like the king of lies reallyh,O
he cant move his hero,O
lol cm,O
what a fantastic game,I
thx ww,O
Mmm Windrunner report pliz only feed,I
Wtf,O
thats the point,O
dota 1 hahaha,O
u doom me,O
WOWOW,O
bitch,E
ww wp,O
i watched that,O
bait,O
report sf ty ggwp,A
+,O
^LOL,O
mongol fuck off,E
z,I
dem peruvians,E
whatever,O
u shut the fuck up fucking stupid shit,E
gg wp,O
nice,O
are you taking notes this is how you play pheonix Like that ez?,I
it's basically useless farming mid for 20 mins,I
me too,O
wat happened to him :(,O
noob,E
nice fuckin support 0 vision on map so what i should gank  hmm ?,E
gg wp,O
wtf is wrong with u?,E
rofl,O
hi nagga,E
n fuck this game no1 tp,E
bastard voker,E
FUCKING EUUUUUUUUUUUUUUUROPPPPPPPPPEEEEEEEEEEEEEEEEEEEEEEEEEEEE GG MY BRAIN IS DEAD,E
wait,A
k wk is the worst wr is 2nd,E
our plan is make u all aim me then spec fat,O
lol,O
suck dick,E
ok,O
ez 2 kill mute idiot,E
gg,O
ridiculous,O
nightmares,O
report Morph please,A
eh?,O
wait,A
everyone of you suck,E
bkb is an item,O
speak russian,E
haha,O
you rekon ns?,O
OSfrog Le balanced redhead whore OSfrog,O
?,O
2111,A
?? Finally u can Bark? LOL,O
Report bs for commend,A
ec,O
wtf,O
gg,O
yes,O
nice tri bot noobs,E
no report youre just noob,E
he msgd me on skype says u guys can 4v5,O
liomn,O
lmao tru,O
wp,O
ALCHE 0 /13,I
cw reported,A
jajajajaj,O
magnus not bothering to tp at all? Thats impressive,O
ez,I
ff?,O
GG ELDER = OUR CARRY,O
gg,O
we win late game yeah ok i get the same retared team from last -24,E
fuck your grandmother,E
GG,O
sec setting,O
mid,O
rofl,O
shut up with your noob hero bs,E
nice bait,O
report am ty,A
ur 2 carrys item is my item combined,O
36 seconds more,O
Z OF MY LIFE,I
GG WP,O
how many low prio u guys left ? we end ur suffer,O
gg,O
lol,O
he is noob,E
THX FOR THROW,O
gl & hf,O
idots,E
?,O
ad,O
ya'll kids?,I
supports fucking pick first,E
es resume,O
god must kill the noob player,E
go afk xd,A
ok,O
net,O
Gg wp,O
you suck,E
lol,O
Clockwerk is close to 3.,O
i will send pic,O
random should be removed,O
we need one chance,O
report this viper plz And pa,A
nice gold Batrider :),O
told u to deny,O
gg,O
this caryy :D,O
haha,O
no different if vs here @@,O
otsukaresama,O
./.,O
GG WP,O
i want to tap that ass for real,O
good for ya,O
2 mages yummy,O
jk,O
end' Ur the worst U fucking ape,E
aw hahahhahah hahahaha',O
noice ward didnt see that,O
how can you possibly complain after the start we had you lost fair and square,O
It's Jessica the Feminazi!,O
? EZ MID,I
sure,O
lol,O
gg team ?,O
YEA BA BABE,O
im sure this enigma,O
wut u did?,O
= =,O
wew,O
lol pause for? don't make me laugh,A
end,O
gg ez,I
push guys last hope We all die,O
leave now lol got in at the last min,O
aaaaaaaaaaaaaaaaa,O
i want a rematch 1v1 after,O
LOL ebd end,O
gg,O
scared,O
lol,O
pudge?,O
impossible to see lol HAHAHA Why you gotta be so rudee,O
oir played dota 2 in SEA,O
report es? report es please?,A
send the courier out i dare you send the damn courier you,O
tbh we didn't flame him he is the crying baby,O
sure lobby,O
for been noob,E
report the kotl commend the jugg haha,A
for bieng a fuckign emo,E
pls,O
you mother fucker,E
J,O
gg,O
aA gET REKT KID aw,O
gg,O
ty for 600 gold,O
haha,O
=)))),O
fuxk u clinkz go die ahahahjajhajajajja u like this bitchù??? u like this motherfuker bitch easy,E
couldn't won,O
znaete pered tem ka kriki slil gem on napisal *ja umeju igratj na riki s gemom* *chtobi ne potreatj ego*,O
wp,O
JUGG V MUTE KSTATE,O
ez supp,I
XD,O
i want win for my little sister who suffers from cancer,O
report for vd bd,A
)),O
AD,E
retard,E
gg,O
"idiot ez 3,7",E
? NO BRAIN SORY,O
wbghat that doom lol,O
gg wp,O
easy,O
fuck you all no pause bastarrds sniper your moms a slut,E
this spectre has no clue how to play carry,I
kek?,O
la mid,O
this is how you buy back,O
haha,O
w8 pls,A
what a hero :),O
ahaha,O
aw,O
gg wp pls report lion for ruining game on purpose send the braidnead monkey to LP where he belongs,E
now its annoying,O
jooked,O
haha,O
)) techies wp,O
muted!,O
gg gg,O
spec + phoenix  cant win haha,O
too much talk,O
cant touch this,O
UR BASE DOGE IT gg,O
pipe was a god iten we took the stacks thnqq,O
nice gank,O
RO,O
COME MID trust me COME EZ,I
,O
faggot,E
gg wp,O
what bullshit vision was that?,E
gg,O
ta kid ?,I
gg,O
Just report them if you dont want them on your team,A
nice,O
kycha ? s soboy nosyat,O
gg uninstall dota,O
easy game nice carry,O
gg,O
plz edad dont slay me,O
gl hf,O
say it your bx,O
gg wp,O
end it ez mid,I
i myslef discorvered america,O
hahaha,O
l;el,O
LOL,O
okay2,O
where are you rax lol ez thx disruptor for stealing all the kills so youre carries didnt get any gold your*,I
so fat,O
GG,O
i dont know ]just wait,A
for fuck ur ass,E
dont def pls i dont have money haha,O
TAKDE  BGTAU I AWAL AWAL opps OMG SORRY,O
NO TEAMMATE MEANS DEFEAT!,O
GG,O
we were away?,O
ORFAVOR REPORT TEAM :/,A
lmao pa did well tho kappa,O
add me ill carry u haha,O
gg,O
kate,O
haha,O
commends pls,A
its a team loss,O
im a GOOD LOVER HARD FUCKER,E
wifi not good,O
got u jhahaha ahahahhaa,O
i scare,O
he tree ;),O
how to train ur dragon !,O
lolk,O
Reort him Plz,A
w8 plz,A
there we go wp,O
wait pls,A
i like it spicy,O
Im pro,O
FUCK U,E
ez,I
sec,O
all report spirit,A
retard mid pro mider pro mid and carri,E
buy back? noob wr,E
he loves elvinskin,O
pussy,E
?,O
rofl,O
Z,I
gg,O
i mid,O
wow,O
LOL gg,O
oh shit am said her name,E
HAHA,O
gg,O
go? gl hf,O
Haha! xD,O
Y NEVER SEE U IN MAP? SCARE? OR U JUST A COURI LOL,O
? IS THAT WHAT YOU GOT ?,O
2015 tinker? how does that make any sense,O
idk maybe? :D,O
doesnt have evasion o.o,O
AND BLAME,O
can u guys just take mid tower and end,O
gg,O
ggwp maiden jungla co midas best pick,O
wtf,O
fcup kid,E
ehehe have problem?,O
z Ez Ez,I
gay sb players fucker,E
ty sf,O
let it be not counted btw,O
hahaha account then 1k mmr fuck your self dude HAHA ./.,E
ye,O
why?,O
for fuck sake nice hero,E
slack ez,I
lol wp,O
ty for waiting,O
easy,O
thye for sure care about u wr,O
gg,O
gg,O
...,O
lol,O
unluck ? EAIUHEAIUHEAIUEAIUHEAEA,O
intro boys,O
ez carry?,I
im that good bait,O
why the fck aiming me 1st?,O
ggwp,O
what are you fuckwits going on about,E
die!@,O
steam lag i think,O
ÑOL,O
GGWP,O
ahah,O
XD,O
iw as guna try it klast time too,O
report weaver,A
haha,O
out played,O
I dont like you talking about her,O
come back it's real,O
ez,I
odium Chloride basic stuff U dont know?,O
lol,O
+,O
ranga  grub,O
gg team rat,O
nice,O
:/,O
why,O
OHMEN so stronk,O
FUCK OFF,E
GGWP commend me,A
? Ez,I
larvas sacan carrys,O
?,O
jugg said he will feed jugg said he will feed,O
gg ez,I
wirth it,O
ITS A DISASTAH,O
dodge,O
you are the aadu of spectre,O
LOLOLOL,O
i smell pussy,E
give us 2-3mins,O
report bane pls lh,A
how exactly?,O
ez,I
wp all,O
easy,I
haha,O
another and another  1 min till he gets bk?,O
GG lolz free mmr,O
is so boring,O
happy def,O
hahah our zues doesnt know he can deward,O
? report pls,A
hahaha,O
let me guess bh ds dual queue ?,O
"lol 4,6 noobs",E
report slark,A
u all failed,I
help report thx nope today only alc normal i wont play,I
XD,O
commend me ty,A
gg wp,O
gg,O
hoping for nothing EZ,I
lol,O
fucking baara,E
lol,O
ty for annoying me ;_:,O
?,O
gg,O
fuck,E
let's have a gg everyone glhf,O
gg ?,O
report brist,A
DONT AM,O
kkk,O
tan aw2 pud,O
ggwp,O
haha one hook wipe,O
wait 5mins,O
instead of playing game,O
wp sky,O
cary huskar kapap,O
fail ulti shaker xD,O
report brood feeder :(,A
=),O
< rip,O
lol this team so bad,O
yep,O
:),O
niga,E
die cunt,E
if not killing him quite a few ttimes early u fail got face say ez puck againstt alche if not ez u shld go suicide already],I
=*,O
close game,O
rip,O
ikachu +1,O
IDIOT NYX,E
the well taht is life,O
...,O
1-17 he bitches to me,E
wr,O
the do you actually work is the quesiton,O
huesosi,O
husk,O
will he reconnect,A
no nid search,O
hit,E
lol,O
sf not u,E
Z,I
kill me pls,I
I get hate for mirana mid lol ._.,O
gg,O
for?,O
hmm? :P,O
lol,O
aw,O
"thats so rude of you, boyz",E
idiot,E
eze,O
what?,O
no,O
wtf,O
? 1by1 what?,O
xD cm with no ult OMG SO PRO TEAM Only mirana is normal,O
i never lose to girls chill,I
wow,O
gg,O
really,O
shit game rerport invoker,E
that was skill man,O
noob alch,E
need to trow this game,O
nah too many,O
radiant do urselves a favour mute blue awful player,O
and he got treads :D,O
actually im going mid  with winte winter sf is playing support he said,O
stfu,E
happy def,O
l2p,O
lol,O
im a filthy doom picker now,O
Afl afk,A
WATCH THE SUNSET,O
aga,O
?,O
zzzzz,O
yes,O
i konw destroy items,O
xD,O
gj,O
thnx,O
your friend too,O
for a good game,O
gg wp,O
am eat my fucking shit jummy jummy BYE,E
:po,O
thats the yolo timber i came to love,O
i think u got outplayed bro,O
lol eeeidiot,E
he dced wait,O
sec,O
ok thanks,O
noob,E
you mad?,I
NOP,O
noob od ...,E
Btw your mom gay,E
yes,O
WTF 2v5 doing rs haha,O
adik hi to sven in your base xD,O
ez game,I
yes report this fucking chen,E
win down,O
silencer viper ulty mi,O
really ?,O
f noob and magnus,E
def for your mom,E
xD,O
ty for mmr,O
BROWN WORST SK,O
this nanashi same noobs HAHA like u? still wanna solo mid? HAHA,E
ALCHEEEEE WATASHIWAA,O
so?,O
zeus ult for rampage nowww,O
only  1 report per game count   ^^,A
Yes it is,O
ggwp,O
300 lol,O
how long dude?,O
lol,O
WAt,O
cool body block,O
stop tryharding lina,O
"but he didn't fuck this 3,6 fucktard no wonder 3.5 is better",E
LOL Sorry,O
ohh,O
glhf,O
u have there my jugger,O
auto attack plus satanic,O
thanks for not killing me <3,O
ggwp,O
bek? ? compo mobo,O
im good like sf now,O
ez game :),I
bye,O
on a losing streak,O
report pl pls 4.7k pick safelane,E
fukcing necro,E
LOL,O
lmao this tb,O
suka motherducker,E
gg wp,O
RUB?,O
gg gg commend,A
ty,O
gg,O
gg,O
i was bad,O
JUGG PLS,O
for us,O
he got solo kills at the beggining,O
this np report plz :)),A
wtf this pl,O
tracks baby money money and silencing ur mouth also good,O
? man,O
LOL TA,O
lane mid good game? lol?,O
u talking? about tryharding,O
+,O
cant stump the trump,O
wow fuck this team,E
W,O
190 here,O
yeah  EBOLA,O
my team wants the 5 carry lineup =/,O
wpwp,O
oh you were good,O
lol,O
LOL,O
ez,I
GGWP Noob team just pa and es pro and me,E
"heh, if only it were that easy",O
sigh,O
why r u so mean,O
rofl,O
hf,O
ye tusk reported feel free to do the same toxic shit,E
and u fed,O
best jgug,O
ggwp,O
xd YE MATE LES GO,O
,O
GG noob,E
3,O
GGWP,O
hmmmmmmmmmmmmmmm,O
wr just 2 bad..,O
gg,O
my friend,O
noooo,O
lal,O
we've already won,O
+,O
why...,O
boom,O
Gg,O
:)),O
,O
lol wk,O
gg,O
WELL PLAYED GREAT meduza do you think furion will kill you in late ?,O
wr,O
lardar afk,E
lol so are you but and you lost in 2k,O
Z.,I
nice pipe dazzle  such a cool item,O
xD,O
WP,O
wtf is ur porblem,O
in tusk's ass wew online lies,E
mega creeps,O
team DC shud be ur tag,O
lina tries so hard not to be reported Nevermind,A
lol,O
0 3,I
haha,O
commend me,A
report invo,A
gg,O
fuck you noob,E
game so hard,O
?,O
es hehe?,I
2 crits in a row fuck my life 2nd game in a row that i have fuck wits people in 2.2k play better tehn you retards and im losing to fucking bs because my team is just that,E
ggwp,O
afk la,A
Hahah,O
ez,I
da yje na raslabone,O
ty tower love you :*,O
?,O
friend?,O
Z? EZ??,I
zzz,O
ahahah,O
the fuck is wrong with you fucking 4ks,E
fuck off slardar,E
low how the noob sf talks shit lost mid to puck and talking smack,E
bounty got tracked :D,O
what twisted soul goes dagon on bara?,O
report him TI5 blachhole,A
it's a teamwipe it's a dizaztah,O
care et ags,O
anyád,O
gg,O
cheers,O
im not waiting,O
yay bitch,E
GGWP,O
ez],I
report Troll and mirana to help dota 2,A
thanks for kill the noob,E
wp tiny 10mins,A
commend slardar,A
2 more mins .,A
many creeps,O
lol,O
no you got it why do you think i was half hp after that fight,O
w8,A
Nice ult really fucked up my linkens,O
ff plz ez,I
XD,O
well 2 mins on go,O
commend drow,A
tinker so pro,O
nice1 phoenix,O
report spectre por basura,A
ivno lkixo,O
and he is considering he will outcarry razor sven riki with alch,O
hmm,O
accident,O
ok noob better? xDD Stop tilting,E
min 2,O
thist eam is this fucking ranked?,E
)),O
HES ONLINE,O
izi mid,E
rq mid 0-5,I
we need him to get points,O
maybe not stand so close then,O
throw of the year,O
lol ugly,O
GG,O
FUCK YOU YOU FLYING PIECE OF SHIT,E
Yawa,O
wtf,O
gtfo,O
thats some 2008 shit yo,E
LOl,O
labas oh,O
sven no help all game but this fucking farm will kill you,E
where the fuck is centaur LOL let us observe ? he is top xD,E
fucking shitty,E
0o,O
13-Oct,O
Dead,I
NOOOOBEST SF haha,E
ez,I
gg,O
worthit,O
LALALLA,O
o wrong,O
i don care commend actually just wanna teach this jugg lesson,O
al plss report that fucking pudge,E
get my divine yie  divine qop so strong,O
so close that it can be a title of a new movie,O
commended ember :),A
ND,O
Waow,O
4.1k,O
lol ez game,I
where ur team,O
noob,E
fun eh,O
fuck this WIND,E
Hahaha,O
hahahaha,O
ksd,O
i think he is from lol,O
hi your cute,O
wait please fair game this is rank matched,A
featuring alchemist,O
need kill me ?,E
yolol,O
u gay?,E
Keepo,O
gg,O
XD,O
1 much void tard,E
:p,O
lol,O
thanks for that,O
w8,A
exex meepo.cfg exec*,O
GG,O
LOL,O
LOL U LIAR,O
report void for going necro,A
LOOOOOOOL,O
gg ez line eng pls,I
AND KING you lose i thing?,O
L O L 3 M I D,O
nice 80% miss love dota,O
u uys,O
ez,I
np commend me :),A
gl hf,O
necro still salty about rape in mid?,E
i guess,O
next time u dont have luck,O
?,O
lel just wanted to take revenge of the shitty i-have-0-mana-and-30-damage moments you gave me at mid OD,O
ty cf xd,O
he really is,O
i get 3-0 top vs 2 jukes for days,O
gg,O
Haha,O
DAZZLE IS NOT A SUPPORT,O
distract them  We win,O
eeeeeeeeeeeeeeez,O
XD,O
Haha,O
fuck you bitchhhhhhh,E
gg,O
gg yoshi,O
liar,O
I AM NOOB!!!!,E
HAHHAHAHA,O
even ask our techies,O
k blame blame,O
ur friend,O
GG,O
wtf,O
ahahahaha h AHAHAH HAHAH HAHAH HAHAH HAHAH HAHAH HAHAHA HAHAH HAHAH HAHAHAH HAHAHA HAHAH HAHAHAH HAHAH AHAHAHA HAHAHA HAHAHAH AHAHAH HAHAHAHA hah,O
Report  OD,A
top Fuckin Lyin always lyin to me,E
atleast tht retard qop won mid,E
nd,O
gg wp,O
gg wp gha a,O
:) hahahaha,O
GG kids,O
Ggwp Ez mid,I
) retard team is not luck is unluck pa 24 min PT Dominator and poor mans shield,E
tinker 5.7k mmr say,O
9999,O
end pls,O
you? HAHA no grandpa,E
wow,O
sure,O
=gg no ganks from supports = gg,O
got juked through those trees just then mate I am and i have a good reason to,O
he believes he is good,O
HAHA,O
&zeus,O
noob bs,E
role: NOOB,E
...,O
ez bro,I
tnx to alchee hahahaha,O
bad samuel BAD SAMUEL AND SLARK LIAR,O
speak for yourself,O
ckckck,O
commend me,A
@@,O
gg riki GJ,O
hello,O
;d of course 3300 mmr,I
ezt tangos,E
enjoy low pro blue,O
GGWP,O
TA,O
lkol,O
i dont know,O
but he swaggy b\,O
report invoker pls,A
stupid tuskar report dont want solo mid,E
has disconnected from the game. Please wait for them to reconnect. has abandoned the game. This game is safe to leave. No stats will be recorded,O
refuses to buy blink on wk,A
joke,O
ND FAST,O
that was that funny?,O
GG,O
lucky,O
just a little bit 2 mins,A
ez? U lose t2 3,I
gg go finish pls this noob,E
wp,O
no yalll mid  yalll noob y didnt u go help tiny,O
"fun playing with this mid,",O
GG,O
stfu,E
bye,O
hope to see yalnext game,O
say hehehe now,O
,O
so are u,O
gg commend me,A
u guys DC,O
no need to flame gg wp,O
in game lol,O
Z,I
ok,O
invo what are u mad? fucking invoker,E
WHAT I TEL U HE IS NOOB JUST FSSIISURE HIM HE DIE DINT I TELL U Es? GEt lsot kid,E
,O
ez,I
w0w,O
0 clock 0 0 ult how is this possible hmm  random  alright,O
"sorry,b ut he need 2 min more dota just crashed",O
lol,O
you almost die,O
wind lost us the game,O
hahahah,O
see ya,O
WTF 4V4,I
WR,O
ez win,I
okej,O
plus 18 thanks for the damage,O
FCK DIS TEAM 3 CORE PLS MERCY,E
lol invo,O
? fucking piece of shit,E
ok,O
1 more min ok?,O
lol,O
come am  i love you,A
I did as much as i could....you just acted like dickheads mid was never ganking,E
lol,O
yeah,O
pro tip dagger the wisp,O
lolol,O
?,O
people have bad games you did as well,O
wait? gay bitches,E
easiest mid of my life,I
i k i got silencer that cant kill and ta that doesnt know about bottle refill fucking sad,E
bh gg cant wait own team mate xD,O
random in ranked is the best strategy check slardar items,O
Did you guys pick for that amazing synergy?,O
gg,O
GG WP  NO BB TA JUMPING IN,O
nice,O
i know,O
am won the game,O
if u don't know how to stay mid u need 2k,O
ROFL,O
))),O
GEGEGEGEGEEGEEGEGEGEEG,O
9 mmr only this time cheaper,O
pussy pusyy mind PUSSSSSYSYYYSYSYSYSYS,E
LOL,O
Fuckign legolas,E
yeah gg for you,O
commend :D,A
stfu ez mid,E
#,O
nd,O
waht tower?,O
TP oiut necro Well that was impressive.,O
do u think he coming back,O
aa report pls,E
go back to mexico,E
gg end fast :c,O
pudge lol,O
17,O
nah nah fair enough,O
no worries,O
haha hahaha,O
??,O
)))),O
u too,O
promise i will throw,O
wp jugg :)),O
